sqlId,NumsOfCountry,NumsOfRegion,Query
28254,1,0,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28256,1,3,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [{'region_id': 135, 'day': None}, {'region_id': 125, 'day': None}, {'region_id': 133, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [10747, 19314], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28258,1,3,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [{'region_id': 135, 'day': None}, {'region_id': 125, 'day': None}, {'region_id': 133, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [10700, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28259,1,3,"{'days': [], 'countries': [{'country_id': 23, 'day': None}], 'regions': [{'region_id': 135, 'day': None}, {'region_id': 125, 'day': None}, {'region_id': 133, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28260,3,0,"{'days': [], 'countries': [{'country_id': 20, 'day': None}, {'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28263,3,0,"{'days': [], 'countries': [{'country_id': 20, 'day': None}, {'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [5922, 12627], 'hotelRating': None, 'arrivalRegionId': 16, 'departRegionId': 5}"
28264,3,0,"{'days': [], 'countries': [{'country_id': 20, 'day': None}, {'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [5900, 80000], 'hotelRating': None, 'arrivalRegionId': 16, 'departRegionId': 5}"
28266,4,0,"{'days': [], 'countries': [{'country_id': 20, 'day': None}, {'country_id': 24, 'day': None}, {'country_id': 30, 'day': None}, {'country_id': 38, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28270,1,1,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [{'region_id': 54, 'day': None}], 'pois': ['96'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': None}"
28273,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2582, 20536], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 1}"
28275,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}, {'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28276,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 19, 'day': None}, {'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [11004, 32555], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28282,1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1730, 26410], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28283,1,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28288,1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': 84, 'departRegionId': 84}"
28291,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1730, 26410], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28293,3,6,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [{'region_id': 91, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 1, 'day': None}, {'region_id': 3, 'day': None}, {'region_id': 104, 'day': None}, {'region_id': 9, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1730, 26410], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28294,1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': ['10479', '1126', '474', '464', '3071', '1864', '636', '93', '126', '7873', '117', '10316', '253', '137', '17651'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28295,1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': ['10479', '1126', '474', '464', '3071', '636', '7873', '117', '10316', '253', '137', '17651'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28297,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1584, 16804], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28299,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1584, 16804], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 2}"
28300,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 72, 'departRegionId': 72}"
28303,1,0,"{'days': [], 'countries': [{'country_id': 2, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28306,1,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28309,1,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1485, 21114], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28311,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28314,1,0,"{'days': [], 'countries': [{'country_id': 22, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1873, 15478], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28316,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 39788], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 2}"
28319,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28325,2,5,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [{'region_id': 91, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 1, 'day': None}, {'region_id': 9, 'day': None}, {'region_id': 7, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2582, 20536], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 1}"
28329,2,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}, {'country_id': 24, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28331,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [6918, 33757], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 1}"
28334,1,0,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [101, 103], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1584, 16804], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28336,1,0,"{'days': [], 'countries': [{'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2157, 6325], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28342,2,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [2582, 20536], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28348,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': ['2080'], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 27}"
28353,1,0,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1647, 25152], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28357,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 104, 'day': None}, {'region_id': 103, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1584, 16804], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28358,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 104, 'day': None}, {'region_id': 103, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1600, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28360,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': None}, {'region_id': 104, 'day': None}, {'region_id': 103, 'day': None}], 'pois': [], 'regionNotGo': [101], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1600, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28362,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': 2}, {'region_id': 104, 'day': None}, {'region_id': 103, 'day': None}], 'pois': [], 'regionNotGo': [101], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1600, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28363,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': [], 'regionNotGo': [69, 70, 2], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28364,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}], 'pois': ['2080'], 'regionNotGo': [69, 70, 2], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28366,1,3,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 27, 'day': None}, {'region_id': 70, 'day': None}, {'region_id': 2, 'day': None}], 'pois': ['2080'], 'regionNotGo': [69], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': None}"
28368,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 39788], 'hotelRating': None, 'arrivalRegionId': 76, 'departRegionId': None}"
28370,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 76, 'departRegionId': None}"
28374,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1800, 9300], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28376,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1800, 9300], 'hotelRating': None, 'arrivalRegionId': 27, 'departRegionId': 27}"
28385,3,0,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 18, 'day': None}, {'country_id': 19, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [6918, 33757], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28386,1,0,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 2}"
28388,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 2}"
28392,1,1,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [760, 40185], 'hotelRating': None, 'arrivalRegionId': 2, 'departRegionId': 2}"
28396,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28397,1,2,"{'days': [], 'countries': [{'country_id': 28, 'day': None}], 'regions': [{'region_id': 69, 'day': None}, {'region_id': 2, 'day': None}], 'pois': [], 'regionNotGo': [27], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [724, 38271], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28400,1,2,"{'days': [], 'countries': [{'country_id': 9, 'day': None}], 'regions': [{'region_id': 8, 'day': None}, {'region_id': 7, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1485, 21114], 'hotelRating': None, 'arrivalRegionId': 8, 'departRegionId': 8}"
28402,1,3,"{'days': [], 'countries': [{'country_id': 17, 'day': None}], 'regions': [{'region_id': 3, 'day': 2}, {'region_id': 104, 'day': None}, {'region_id': 103, 'day': None}], 'pois': [], 'regionNotGo': [101], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [0, 80000], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
28405,3,4,"{'days': [], 'countries': [{'country_id': 9, 'day': None}, {'country_id': 17, 'day': None}, {'country_id': 18, 'day': None}], 'regions': [{'region_id': 91, 'day': None}, {'region_id': 8, 'day': None}, {'region_id': 1, 'day': None}, {'region_id': 9, 'day': None}], 'pois': [], 'regionNotGo': [], 'poiNotGo': [], 'regionSorted': [], 'availableMonths': [], 'price': [1730, 26410], 'hotelRating': None, 'arrivalRegionId': None, 'departRegionId': None}"
